SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-17-2019,Single Family Residential,34 Ravenswood Rd,Waltham,MA,2453,579000,3,1,Waltham,1600,11310,1958,,362,,Sold,,,https://www.redfin.com/MA/Waltham/34-Ravenswood-Rd-02453/home/11810885,MLS PIN,72463570,N,Y,42.375799,-71.2621085
PAST SALE,June-14-2019,Single Family Residential,57 Whitman Rd,Waltham,MA,2453,675000,4,2,Waltham,1356,5850,1950,,498,,Sold,,,https://www.redfin.com/MA/Waltham/57-Whitman-Rd-02453/home/11815309,MLS PIN,72488291,N,Y,42.3756547,-71.2067892
PAST SALE,March-5-2019,Townhouse,47 Alder St #7,Waltham,MA,2453,475000,2,1.5,Waltham,1248,,2005,,381,390,Sold,,,https://www.redfin.com/MA/Waltham/47-Alder-St-02453/unit-7/home/11822741,MLS PIN,72442337,N,Y,42.3665772,-71.2353152
PAST SALE,February-5-2020,Multi-Family (2-4 Unit),8-10 Falmouth Rd,Waltham,MA,2453,740000,4,2,Waltham,2568,5006,1925,,288,,Sold,,,https://www.redfin.com/MA/Waltham/8-Falmouth-Rd-02453/home/11820112,MLS PIN,72513314,N,Y,42.3633402,-71.228191
PAST SALE,July-15-2020,Townhouse,236 Bishops Forest Dr #236,Waltham,MA,2452,665000,2,2.5,Waltham,2663,2613600,1989,,250,661,Sold,,,https://www.redfin.com/MA/Waltham/236-Bishops-Forest-Dr-02452/home/11803547,MLS PIN,72673296,N,Y,42.4006853,-71.2280424
PAST SALE,July-16-2019,Single Family Residential,44 Lafayette St,Waltham,MA,2453,694900,3,2,Rangley Acres,2336,10498,1950,,297,,Sold,,,https://www.redfin.com/MA/Waltham/44-Lafayette-St-02453/home/11814630,MLS PIN,72508862,N,Y,42.3747868,-71.216166
PAST SALE,August-20-2020,Single Family Residential,111 Sheffield Rd,Waltham,MA,2451,650000,3,1.5,Glen Meadow West,1860,9191,1953,,349,,Sold,,,https://www.redfin.com/MA/Waltham/111-Sheffield-Rd-02451/home/11799004,MLS PIN,72675949,N,Y,42.4157008,-71.2416903
PAST SALE,June-8-2022,Single Family Residential,59 Vernon St,Waltham,MA,2453,1000000,5,2.5,Waltham,1872,8790,1930,,534,,Sold,,,https://www.redfin.com/MA/Waltham/59-Vernon-St-02453/home/11812641,MLS PIN,72964338,N,Y,42.3745126,-71.2494401
PAST SALE,August-27-2020,Single Family Residential,74 Albemarle Rd,Waltham,MA,2452,735000,3,2.5,Waltham,2200,3615,2007,,334,,Sold,,,https://www.redfin.com/MA/Waltham/74-Albemarle-Rd-02452/home/18960375,MLS PIN,72682955,N,Y,42.3952836,-71.2009647
PAST SALE,August-18-2021,Townhouse,19 Orange St #1,Waltham,MA,2453,765000,3,2.5,South Waltham,2594,5227,2015,,295,,Sold,,,https://www.redfin.com/MA/Waltham/19-Orange-St-02453/unit-1/home/61766124,MLS PIN,72853748,N,Y,42.3640688,-71.2429362
PAST SALE,March-26-2020,Single Family Residential,210 Main St,Waltham,MA,2453,903000,4,3.5,Waltham,2896,5053,1910,,312,,Sold,,,https://www.redfin.com/MA/Waltham/210-Main-St-02453/home/11814365,MLS PIN,72615896,N,Y,42.3765718,-71.2172799
PAST SALE,April-27-2022,Condo/Co-op,55 Riverview Ave #4,Waltham,MA,2453,497000,1,1,South Waltham,878,,1930,,566,150,Sold,,,https://www.redfin.com/MA/Waltham/55-Riverview-Ave-02453/unit-4/home/39819349,MLS PIN,72950109,N,Y,42.3615735,-71.2482932
PAST SALE,October-28-2021,Townhouse,66 Bishops Forest Dr #66,Waltham,MA,2452,812000,3,3.5,Waltham,2711,,1988,,300,698,Sold,,,https://www.redfin.com/MA/Waltham/66-Bishops-Forest-Dr-02452/unit-66/home/145673084,MLS PIN,72898984,N,Y,42.4010047,-71.2297439
PAST SALE,August-13-2019,Single Family Residential,22 Dobbins St,Waltham,MA,2451,565000,2,2,Lincoln Heights,1028,7200,1930,,550,,Sold,,,https://www.redfin.com/MA/Waltham/22-Dobbins-St-02451/home/11802779,MLS PIN,72529321,N,Y,42.4013998,-71.249274
PAST SALE,June-14-2023,Single Family Residential,74 Wilbur St,Waltham,MA,2453,850000,3,2.5,Warrendale,2016,6251,1960,,422,,Sold,,,https://www.redfin.com/MA/Waltham/74-Wilbur-St-02453/home/11810486,MLS PIN,73106689,N,Y,42.3824708,-71.2023355
PAST SALE,July-27-2018,Single Family Residential,34 Smart St,Waltham,MA,2451,550000,4,1.5,Lincoln Heights,1392,4000,1966,,395,,Sold,,,https://www.redfin.com/MA/Waltham/34-Smart-St-02451/home/11804220,MLS PIN,72349833,N,Y,42.3984543,-71.2496213
PAST SALE,June-30-2020,Single Family Residential,165 Princeton Ave,Waltham,MA,2451,559500,3,1.5,Lakeview,1296,6665,1980,,432,,Sold,,,https://www.redfin.com/MA/Waltham/165-Princeton-Ave-02451/home/11802860,MLS PIN,72652130,N,Y,42.4001373,-71.2441378
PAST SALE,May-24-2023,Condo/Co-op,20 Gill Rd #4,Waltham,MA,2453,385000,1,1,Waltham,796,,1955,,484,230,Sold,,,https://www.redfin.com/MA/Waltham/20-Gill-Rd-02453/unit-4/home/16904885,MLS PIN,73090670,N,Y,42.3835332,-71.1972777
PAST SALE,August-30-2018,Single Family Residential,70 Berkley St,Waltham,MA,2451,601000,4,2.5,Waltham,1600,9359,1955,,376,,Sold,,,https://www.redfin.com/MA/Waltham/70-Berkley-St-02451/home/11799192,MLS PIN,72365066,N,Y,42.4150043,-71.2450315
PAST SALE,May-11-2023,Condo/Co-op,37 Everett St #4,Waltham,MA,2453,500000,2,1,Waltham,1040,8806,1920,,481,200,Sold,,,https://www.redfin.com/MA/Waltham/37-Everett-St-02453/unit-4/home/11821947,MLS PIN,73085060,N,Y,42.3755882,-71.2543415
PAST SALE,June-14-2023,Condo/Co-op,21 Warren St Unit B-1,Waltham,MA,2453,421000,2,1,Waltham,710,,1982,,593,421,Sold,,,https://www.redfin.com/MA/Waltham/21-Warren-St-02453/unit-B1/home/11815388,MLS PIN,73112872,N,Y,42.3751226,-71.209486
PAST SALE,March-18-2022,Single Family Residential,1758 Trapelo Rd,Waltham,MA,2451,985000,4,3.5,Waltham,3060,22651,1970,,322,,Sold,,,https://www.redfin.com/MA/Waltham/1758-Trapelo-Rd-02451/home/11798705,MLS PIN,72943887,N,Y,42.4180303,-71.2661224
PAST SALE,May-18-2021,Condo/Co-op,82 Lionel Ave Unit D,Waltham,MA,2452,390000,2,1,Waltham,780,,1979,,500,374,Sold,,,https://www.redfin.com/MA/Waltham/82-Lionel-Ave-02452/unit-D/home/11803810,MLS PIN,72806758,N,Y,42.4060106,-71.2303845
PAST SALE,June-20-2023,Condo/Co-op,84 Alder St #4,Waltham,MA,2453,775000,3,2,Waltham,1750,,1900,,443,229,Sold,,,https://www.redfin.com/MA/Waltham/84-Alder-St-02453/unit-4/home/12416924,MLS PIN,73107710,N,Y,42.3667598,-71.2338053
PAST SALE,April-16-2021,Single Family Residential,124 Hibiscus Ave,Waltham,MA,2451,585000,3,1.5,Waltham,1440,3790,1998,,406,,Sold,,,https://www.redfin.com/MA/Waltham/124-Hibiscus-Ave-02451/home/11800271,MLS PIN,72784535,N,Y,42.4079517,-71.2464973
PAST SALE,September-22-2022,Single Family Residential,21 Beal Rd,Waltham,MA,2453,770000,4,1,Warrendale,1710,5001,1930,,450,,Sold,,,https://www.redfin.com/MA/Waltham/21-Beal-Rd-02453/home/11815643,MLS PIN,73024141,N,Y,42.3760562,-71.2113858
PAST SALE,March-9-2020,Single Family Residential,1061 Trapelo Rd,Waltham,MA,2451,640000,4,2,Waltham,1600,7100,1968,,400,,Sold,,,https://www.redfin.com/MA/Waltham/1061-Trapelo-Rd-02451/home/11800536,MLS PIN,72615843,N,Y,42.4116342,-71.235383
PAST SALE,July-25-2022,Single Family Residential,3 Augustus Rd,Waltham,MA,2452,900000,4,2,East View Park,2323,10641,1956,,387,,Sold,,,https://www.redfin.com/MA/Waltham/3-Augustus-Rd-02452/home/11804090,MLS PIN,72998890,N,Y,42.4027843,-71.2197395
PAST SALE,June-1-2021,Condo/Co-op,10 Martyn St #3,Waltham,MA,2453,710000,3,2,Waltham,1802,,1900,,394,178,Sold,,,https://www.redfin.com/MA/Waltham/10-Martyn-St-02453/unit-3/home/107599235,MLS PIN,72796340,N,Y,42.3606573,-71.2457916
PAST SALE,May-31-2023,Townhouse,7 Centre St #2,Waltham,MA,2453,780000,3,2.5,Waltham,1816,,2007,,430,155,Sold,,,https://www.redfin.com/MA/Waltham/7-Centre-St-02453/unit-2/home/18960418,MLS PIN,73103334,N,Y,42.3754774,-71.2259451
PAST SALE,June-30-2022,Single Family Residential,65 Milner St,Waltham,MA,2451,596000,2,1,Lincoln Heights,1156,5502,1925,,516,,Sold,,,https://www.redfin.com/MA/Waltham/65-Milner-St-02451/home/11802767,MLS PIN,72981064,N,Y,42.4017037,-71.2483757
PAST SALE,April-21-2020,Condo/Co-op,55 Jacqueline Rd #4,Waltham,MA,2452,270000,1,1,Waltham,720,,1979,,375,343,Sold,,,https://www.redfin.com/MA/Waltham/55-Jacqueline-Rd-02452/unit-4/home/11801345,MLS PIN,72624549,N,Y,42.4074204,-71.2303027
PAST SALE,August-14-2020,Townhouse,19 Orange St #2,Waltham,MA,2453,749000,3,2.5,Waltham,2594,5227,2015,,289,,Sold,,,https://www.redfin.com/MA/Waltham/19-Orange-St-02453/unit-2/home/113075476,MLS PIN,72685328,N,Y,42.3640688,-71.2429362
PAST SALE,September-8-2022,Single Family Residential,72 Sartell Rd,Waltham,MA,2451,825000,3,1.5,Waltham,2123,5362,1940,,389,,Sold,,,https://www.redfin.com/MA/Waltham/72-Sartell-Rd-02451/home/11820986,MLS PIN,73014167,N,Y,42.3816445,-71.2514355
PAST SALE,June-19-2020,Condo/Co-op,20 Whitman Rd Unit B2,Waltham,MA,2453,360000,2,1,Waltham,705,,1982,,511,365,Sold,,,https://www.redfin.com/MA/Waltham/20-Whitman-Rd-02453/unit-B2/home/11815370,MLS PIN,72652334,N,Y,42.3747094,-71.2079283
PAST SALE,December-31-2018,Condo/Co-op,172 River St Unit A8,Waltham,MA,2453,255000,1,1,Waltham,588,,1983,,434,280,Sold,,,https://www.redfin.com/MA/Waltham/172-River-St-02453/unit-A8/home/11818137,MLS PIN,72424470,N,Y,42.3702919,-71.222598
PAST SALE,April-12-2022,Single Family Residential,29 Lyman St,Waltham,MA,2451,740000,3,3,Waltham,1910,4334,1900,,387,,Sold,,,https://www.redfin.com/MA/Waltham/29-Lyman-St-02452/home/11813325,MLS PIN,72945364,N,Y,42.3781852,-71.2303206
PAST SALE,August-7-2020,Condo/Co-op,3 Amory Rd #3,Waltham,MA,2453,420000,2,1,Waltham,865,,1940,,486,250,Sold,,,https://www.redfin.com/MA/Waltham/3-Amory-Rd-02453/unit-3/home/145307336,MLS PIN,72675900,N,Y,42.3740502,-71.2299007
PAST SALE,April-28-2022,Single Family Residential,55 Tomlin St,Waltham,MA,2451,650000,3,2,Waltham,1288,5253,1910,,505,,Sold,,,https://www.redfin.com/MA/Waltham/55-Tomlin-St-02451/home/11808384,MLS PIN,72956454,N,Y,42.3839411,-71.249208
PAST SALE,March-17-2022,Single Family Residential,35 Tomlin St,Waltham,MA,2451,750000,3,1.5,Highlands,2154,7836,1962,,348,,Sold,,,https://www.redfin.com/MA/Waltham/35-Tomlin-St-02451/home/11808378,MLS PIN,72939425,N,Y,42.3846171,-71.2492545
PAST SALE,June-30-2022,Single Family Residential,78 Mayall Rd,Waltham,MA,2453,857000,3,1.5,Warrendale,2142,5001,1932,,400,,Sold,,,https://www.redfin.com/MA/Waltham/78-Mayall-Rd-02453/home/11809897,MLS PIN,72976364,N,Y,42.3805862,-71.2122676
PAST SALE,August-10-2020,Single Family Residential,32 Waverley Oaks,Waltham,MA,2452,731250,4,2,Waltham,2388,8364,1920,,306,,Sold,,,https://www.redfin.com/MA/Waltham/32-Waverley-Oaks-Rd-02452/home/11809537,MLS PIN,72687823,N,Y,42.3813551,-71.2174655
PAST SALE,July-15-2021,Single Family Residential,12 Wilbur St,Waltham,MA,2453,1215000,3,2.5,Waltham,2921,6079,2021,,416,,Sold,,,https://www.redfin.com/MA/Waltham/12-Wilbur-St-02453/home/11809846,MLS PIN,72836506,N,Y,42.3827962,-71.2046863
PAST SALE,April-30-2019,Townhouse,22 Bishops Forest Dr #22,Waltham,MA,2452,620000,2,2.5,Waltham,2217,,1987,,280,531,Sold,,,https://www.redfin.com/MA/Waltham/22-Bishops-Forest-Dr-02452/unit-22/home/179762360,MLS PIN,72464491,N,Y,42.4024139,-71.2295401
PAST SALE,March-12-2021,Multi-Family (2-4 Unit),14-16 Dwight St,Watertown,MA,2472,846232,4,2,Watertown,2320,4672,1900,,365,,Sold,,,https://www.redfin.com/MA/Watertown/14-Dwight-St-02472/home/11690902,MLS PIN,72777400,N,Y,42.3853678,-71.1950031
PAST SALE,June-25-2019,Single Family Residential,595 Lincoln St,Waltham,MA,2451,725000,4,2,Lincoln Heights,2398,15450,1958,,302,,Sold,,,https://www.redfin.com/MA/Waltham/595-Lincoln-St-02451/home/11799820,MLS PIN,72491332,N,Y,42.4074648,-71.2515747
PAST SALE,July-31-2018,Single Family Residential,12 Bryant Rd,Waltham,MA,2451,852800,4,2.5,HIGHLANDS,3050,5000,2012,,280,,Sold,,,https://www.redfin.com/MA/Waltham/12-Bryant-Rd-02451/home/11807568,MLS PIN,72346356,N,Y,42.3834057,-71.2498535
PAST SALE,June-27-2022,Single Family Residential,14 Chatham Ln,Waltham,MA,2452,950000,4,2.5,Waltham,2589,15002,1969,,367,,Sold,,,https://www.redfin.com/MA/Waltham/14-Chatham-Ln-02452/home/11805360,MLS PIN,72981773,N,Y,42.3930708,-71.2215495
PAST SALE,April-5-2019,Single Family Residential,25 Hagar Ln,Waltham,MA,2453,600000,3,1,Warrendale,1080,7248,1940,,556,,Sold,,,https://www.redfin.com/MA/Waltham/25-Hagar-Ln-02453/home/11810162,MLS PIN,72462045,N,Y,42.3789053,-71.2040994
PAST SALE,March-1-2023,Single Family Residential,22 Sparkill St,Waltham,MA,2452,800000,3,2,Briarwood,1672,7000,1939,,478,,Sold,,,https://www.redfin.com/MA/Waltham/22-Sparkill-St-02452/home/11805457,MLS PIN,73071697,N,Y,42.3953403,-71.2035863
PAST SALE,November-30-2020,Single Family Residential,80 Rose Hill Way,Waltham,MA,2453,700000,3,1,Warrendale,1320,18818,1940,,530,,Sold,,,https://www.redfin.com/MA/Waltham/80-Rose-Hill-Way-02453/home/11809581,MLS PIN,72735867,N,Y,42.3795662,-71.2183009
PAST SALE,December-23-2021,Townhouse,17 Wadsworth Ave #2,Waltham,MA,2453,930000,3,3.5,Waltham,2700,,2016,,344,150,Sold,,,https://www.redfin.com/MA/Waltham/17-Wadsworth-Ave-02453/unit-2/home/103649961,MLS PIN,72919433,N,Y,42.3633721,-71.2379082
PAST SALE,September-4-2019,Single Family Residential,141 Worcester Ln,Waltham,MA,2451,695000,4,2,Piety Corner,2613,35000,1942,,266,,Sold,,,https://www.redfin.com/MA/Waltham/141-Worcester-Ln-02451/home/11806170,MLS PIN,72420868,N,Y,42.390579,-71.2459829
PAST SALE,December-30-2020,Single Family Residential,29 Palmer St,Waltham,MA,2451,647000,3,1.5,Waltham,1488,3345,1910,,435,,Sold,,,https://www.redfin.com/MA/Waltham/29-Palmer-St-02451/home/11811342,MLS PIN,72756581,N,Y,42.3773915,-71.2499969
PAST SALE,October-30-2018,Condo/Co-op,9 Jacqueline Unit E,Waltham,MA,2452,340000,2,1,Waltham,780,,1979,,436,371,Sold,,,https://www.redfin.com/MA/Waltham/9-Jacqueline-Rd-02452/unit-E/home/11820529,MLS PIN,72395480,N,Y,42.4067414,-71.2323809
PAST SALE,June-30-2021,Townhouse,349 Bishops Frst #349,Waltham,MA,2452,665000,2,2.5,Waltham,2251,,1989,,295,581,Sold,,,https://www.redfin.com/MA/Waltham/349-Bishops-Forest-Dr-02452/unit-349/home/179767390,MLS PIN,72809987,N,Y,42.4012186,-71.2276986
PAST SALE,May-10-2023,Single Family Residential,93 Briarwood Rd,Waltham,MA,2452,999000,3,2.5,Waltham,1968,10485,1975,,508,,Sold,,,https://www.redfin.com/MA/Waltham/93-Briarwood-Rd-02452/home/11805991,MLS PIN,73094825,N,Y,42.3941451,-71.1994119
PAST SALE,January-21-2021,Single Family Residential,58 Blossom St,Waltham,MA,2451,564000,3,2.5,Waltham,1920,6882,1974,,294,,Sold,,,https://www.redfin.com/MA/Waltham/58-Blossom-St-02451/home/11802843,MLS PIN,72756534,N,Y,42.3993995,-71.2489835
PAST SALE,December-14-2018,Condo/Co-op,20 Jacqueline Rd Unit C,Waltham,MA,2452,330100,2,1,Waltham,780,,1979,,423,372,Sold,,,https://www.redfin.com/MA/Waltham/20-Jacqueline-Rd-02452/unit-C/home/11820536,MLS PIN,72421263,N,Y,42.4070575,-71.2331811
PAST SALE,November-10-2020,Condo/Co-op,13 Dennison St #1,Waltham,MA,2453,515000,2,2,Waltham,1535,,1910,,336,300,Sold,,,https://www.redfin.com/MA/Waltham/13-Dennison-St-02453/unit-1/home/11822573,MLS PIN,72732103,N,Y,42.3608026,-71.2478623
PAST SALE,November-15-2021,Condo/Co-op,96 Lionel Ave Unit F,Waltham,MA,2451,347000,2,1,Waltham,850,,1979,,408,411,Sold,,,https://www.redfin.com/MA/Waltham/96-Lionel-Ave-02452/unit-F/home/11800883,MLS PIN,72896899,N,Y,42.4064576,-71.2298392
PAST SALE,March-31-2020,Single Family Residential,91 Stone Rd,Waltham,MA,2453,850000,4,2.5,Waltham,1791,5793,1947,,475,,Sold,,,https://www.redfin.com/MA/Waltham/91-Stone-Rd-02453/home/11815364,MLS PIN,72621137,N,Y,42.3768764,-71.2070233
PAST SALE,July-30-2019,Townhouse,10 Wall St #2,Waltham,MA,2453,650000,3,3.5,Waltham,2200,,2019,,295,200,Sold,,,https://www.redfin.com/MA/Waltham/10-Wall-St-02453/unit-2/home/167050185,MLS PIN,72514595,N,Y,42.3722797,-71.2300886
PAST SALE,January-23-2019,Condo/Co-op,62 Jacqueline Rd #3,Waltham,MA,2452,249250,1,1,Waltham,720,,1979,,346,339,Sold,,,https://www.redfin.com/MA/Waltham/62-Jacqueline-Rd-02452/unit-3/home/11801420,MLS PIN,72427422,N,Y,42.4067908,-71.2309983
PAST SALE,November-6-2020,Condo/Co-op,90 Lionel Ave Unit C,Waltham,MA,2452,395000,2,1,Waltham,850,,1979,,465,400,Sold,,,https://www.redfin.com/MA/Waltham/90-Lionel-Ave-02452/unit-C/home/11800869,MLS PIN,72731039,N,Y,42.4059995,-71.2307282
PAST SALE,November-20-2020,Townhouse,89 Overland Rd #2,Waltham,MA,2451,685500,3,2.5,Waltham,2541,,2010,,270,140,Sold,,,https://www.redfin.com/MA/Waltham/89-Overland-Rd-02451/unit-2/home/40633638,MLS PIN,72730897,N,Y,42.377049,-71.2559415
PAST SALE,June-16-2021,Single Family Residential,14 Virginia Rd,Waltham,MA,2453,750000,3,1.5,Cedarwood,2228,4583,1950,,337,,Sold,,,https://www.redfin.com/MA/Waltham/14-Virginia-Rd-02453/home/11815986,MLS PIN,72822673,N,Y,42.3709005,-71.2598789
PAST SALE,July-8-2022,Single Family Residential,34 Amherst Ave,Waltham,MA,2451,737000,3,1.5,Waltham,1740,3484,1988,,424,,Sold,,,https://www.redfin.com/MA/Waltham/34-Amherst-Ave-02451/home/11803035,MLS PIN,72973435,N,Y,42.4046734,-71.2401125
PAST SALE,June-1-2023,Single Family Residential,172 Circle Dr,Waltham,MA,2452,833000,3,2,Waltham,1204,9945,1956,,692,,Sold,,,https://www.redfin.com/MA/Waltham/172-Circle-Dr-02452/home/11804044,MLS PIN,73106632,N,Y,42.4012235,-71.2155627
PAST SALE,August-19-2022,Condo/Co-op,215 Ash #4,Waltham,MA,2451,455000,2,1,South Waltham,835,9147,1900,,545,163,Sold,,,https://www.redfin.com/MA/Waltham/215-Ash-02451/unit-4/home/181213205,MLS PIN,73010839,N,Y,42.364716,-71.233009
PAST SALE,April-29-2022,Townhouse,114 Willow St #2,Waltham,MA,2453,612500,2,1.5,Waltham,1284,,1998,,477,88,Sold,,,https://www.redfin.com/MA/Waltham/114-Willow-St-02453/unit-2/home/11437694,MLS PIN,72950578,N,Y,42.3729568,-71.2189938
PAST SALE,March-24-2023,Townhouse,25 Hardy #1,Waltham,MA,2453,1200000,4,3.5,Waltham,2904,5662,2023,,413,150,Sold,,,https://www.redfin.com/MA/Waltham/25-Hardy-St-02453/unit-1/home/184213063,MLS PIN,73078138,N,Y,42.3715628,-71.2232202
PAST SALE,May-6-2021,Single Family Residential,20 Lawndale Ave,Waltham,MA,2453,705000,3,2,Waltham,1498,6490,1927,,471,,Sold,,,https://www.redfin.com/MA/Waltham/20-Lawndale-Ave-02453/home/11814766,MLS PIN,72796447,N,Y,42.373101,-71.2136147
PAST SALE,June-15-2021,Townhouse,133 Ash St #2,Waltham,MA,2453,820000,3,3.5,Waltham,2000,,2021,,410,200,Sold,,,https://www.redfin.com/MA/Waltham/133-Ash-St-02453/unit-2/home/174916845,MLS PIN,72812601,N,Y,42.3654293,-71.2369064
PAST SALE,April-14-2022,Single Family Residential,213 Prospect Hill Rd,Waltham,MA,2451,632000,4,1.5,Highlands,1470,7701,1967,,430,,Sold,,,https://www.redfin.com/MA/Waltham/213-Prospect-Hill-Rd-02451/home/11807653,MLS PIN,72954287,N,Y,42.3818682,-71.2531989
